State time, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z, Encoder angle, Encoder velocity, Encoder acceleration, Motor voltage, Motor current, Battery voltage, Battery current, Ankle angle, Ankle vel, Percent Gait, Heelstrike Armed, Segmentation Trigger, Expected Duration, Current Command, Torque Command, Soft Sensor Time, Hip Soft Sensor, Knee Soft Sensor, MHE Percent Gait, 
 437293,-400,58,8174,-14,17,27,9822,6,-1,5168,1,171,32,4878,0,-1,0,0,-1,400,56.0,29208.0,81.95,81.84,-1,
 437313,-440,54,8166,-17,18,28,9822,-5,2,5168,4,174,88,4878,0,-1,0,0,-1,400,56.0,29224.0,81.95,81.84,-1,
 437333,-384,62,8176,-20,14,26,9822,3,-1,5168,4,173,32,4879,0,-1,0,0,-1,400,56.0,29240.0,81.95,81.84,-1,
 437343,-450,72,8162,-19,13,24,9821,-5,3,5168,4,172,1,4878,0,-1,0,0,-1,400,56.0,29274.0,81.95,81.84,-1,
 437383,-450,76,8174,-15,12,29,9821,0,2,5160,6,178,27,4878,0,-1,0,0,-1,400,56.0,29291.0,81.95,81.84,-1,
 437393,-408,44,8166,-18,17,25,9823,12,0,5168,1,181,48,4879,0,-1,0,0,-1,400,56.0,29307.0,81.84,81.84,-1,
 437413,-410,50,8196,-18,13,23,9822,2,3,5160,6,176,43,4879,0,-1,0,0,-1,400,56.0,29324.0,81.95,81.84,-1,
 437433,-448,34,8168,-13,15,27,9820,-3,3,5168,6,180,87,4879,0,-1,0,0,-1,400,56.0,29341.0,81.95,81.84,-1,
 437443,-440,28,8160,-17,16,27,9822,-2,-1,5168,0,184,87,4879,0,-1,0,0,-1,400,56.0,29357.0,81.84,81.84,-1,
 437453,-414,60,8182,-23,14,28,9822,0,1,5168,4,182,66,4879,0,-1,0,0,-1,400,56.0,29374.0,81.84,81.84,-1,
 437483,-428,74,8178,-21,17,25,9821,3,0,5168,6,178,119,4878,0,-1,0,0,-1,400,56.0,29390.0,81.95,81.84,-1,
 437493,-414,58,8160,-13,17,26,9822,0,-2,5168,2,183,128,4878,0,-1,0,0,-1,400,56.0,29407.0,81.95,81.84,-1,
 437513,-416,86,8168,-20,10,26,9821,0,1,5160,2,179,83,4879,0,-1,0,0,-1,400,56.0,29424.0,81.95,81.84,-1,
 437533,-442,64,8158,-18,11,24,9822,0,-4,5168,6,182,56,4878,0,-1,0,0,-1,400,56.0,29440.0,82.06,81.95,-1,
 437563,-382,56,8170,-13,16,24,9821,-3,1,5160,2,184,73,4878,0,-1,0,0,-1,400,56.0,29474.0,81.95,81.95,-1,
 437583,-436,74,8142,-17,21,26,9821,5,1,5168,-1,181,72,4878,0,-1,0,0,-1,400,56.0,29490.0,81.95,81.95,-1,
 437603,-480,34,8154,-16,13,24,9822,0,1,5168,3,178,49,4878,0,-1,0,0,-1,400,56.0,29507.0,81.95,81.95,-1,
 437613,-408,72,8120,-18,10,27,9821,1,2,5160,4,182,36,4879,0,-1,0,0,-1,400,56.0,29523.0,81.95,81.95,-1,
 437633,-422,46,8136,-15,9,26,9822,7,-2,5168,4,180,66,4879,0,-1,0,0,-1,400,56.0,29539.0,81.84,81.95,-1,
 437653,-262,40,8136,-19,27,30,9822,5,1,5160,4,179,49,4878,0,-1,0,0,-1,400,56.0,29557.0,81.84,81.95,-1,
 437663,-414,86,8208,-12,20,25,9821,0,3,5160,3,181,54,4878,0,-1,0,0,-1,400,56.0,29573.0,81.95,81.95,-1,
 437673,-386,64,8178,-12,13,32,9822,1,0,5168,5,179,27,4879,0,-1,0,0,-1,400,56.0,29590.0,82.06,81.84,-1,
 437693,-436,64,8188,-13,12,28,9821,0,-6,5168,-3,174,52,4879,0,-1,0,0,-1,400,56.0,29606.0,82.06,81.84,-1,
 437713,-394,48,8162,-15,17,24,9822,1,0,5168,2,177,68,4878,0,-1,0,0,-1,400,56.0,29623.0,81.95,81.84,-1,
 437723,-440,50,8182,-16,10,29,9821,0,-3,5160,1,179,84,4879,0,-1,0,0,-1,400,56.0,29640.0,81.84,81.84,-1,
 437733,-416,80,8162,-16,12,33,9821,-9,2,5160,1,182,90,4878,0,-1,0,0,-1,400,56.0,29673.0,81.73,81.73,-1,
 437753,-420,80,8146,-14,16,26,9822,0,0,5160,4,182,62,4878,0,-1,0,0,-1,400,56.0,29689.0,81.84,81.73,-1,
 437763,-386,78,8178,-16,17,24,9822,5,-3,5168,4,178,51,4879,0,-1,0,0,-1,400,56.0,29706.0,81.95,81.73,-1,
 437803,-422,68,8172,-15,17,24,9821,0,1,5168,3,182,82,4878,0,-1,0,0,-1,400,56.0,29723.0,82.06,81.73,-1,
 437813,-410,54,8172,-12,18,27,9822,2,-4,5160,2,181,95,4878,0,-1,0,0,-1,400,56.0,29739.0,82.18,81.73,-1,
 437843,-442,48,8154,-17,15,31,9822,4,4,5176,2,181,114,4878,0,-1,0,0,-1,400,56.0,29755.0,82.29,81.61,-1,
 437863,-418,74,8172,-14,17,28,9821,-3,-3,5168,3,180,105,4878,0,-1,0,0,-1,400,56.0,29773.0,82.06,81.5,-1,
 437883,-412,42,8162,-15,14,30,9823,5,5,5168,3,185,122,4878,0,-1,0,0,-1,400,56.0,29789.0,81.95,81.5,-1,
 437893,-410,68,8172,-18,13,24,9822,4,1,5176,4,182,90,4879,0,-1,0,0,-1,400,56.0,29806.0,81.73,81.5,-1,
 437913,-420,42,8228,-17,18,31,9820,-3,-1,5160,2,189,103,4879,0,-1,0,0,-1,400,56.0,29822.0,81.61,81.39,-1,
 437923,-436,72,8140,-18,14,23,9822,7,2,5168,2,190,113,4878,0,-1,0,0,-1,400,56.0,29838.0,81.61,81.39,-1,
 437943,-408,20,8108,-14,11,23,9821,0,-2,5168,0,182,69,4878,0,-1,0,0,-1,400,56.0,29856.0,81.61,81.28,-1,
 437963,-444,44,8154,-22,13,27,9821,-3,1,5168,-1,178,42,4879,0,-1,0,0,-1,400,56.0,29872.0,81.5,81.39,-1,
 437983,-396,56,8184,-15,12,22,9823,3,1,5168,-1,171,29,4879,0,-1,0,0,-1,400,56.0,29889.0,81.5,81.39,-1,
 437993,-380,84,8206,-15,20,27,9821,-5,-1,5168,2,171,49,4878,0,-1,0,0,-1,400,56.0,29905.0,81.5,81.39,-1,
 438013,-416,70,8184,-15,16,27,9820,-10,2,5160,9,176,89,4878,0,-1,0,0,-1,400,56.0,29922.0,81.28,81.28,-1,
 438023,-392,68,8172,-14,14,26,9821,-1,1,5168,3,176,109,4880,0,-1,0,0,-1,400,56.0,29939.0,81.5,81.39,-1,
 438043,-398,44,8142,-17,15,29,9822,-1,-2,5176,1,179,94,4878,0,-1,0,0,-1,400,56.0,29955.0,81.39,81.39,-1,
 438063,-426,62,8190,-14,8,29,9821,0,1,5168,2,179,82,4878,0,-1,0,0,-1,400,56.0,29972.0,81.28,81.28,-1,
 438083,-424,68,8162,-19,17,27,9822,4,-1,5168,1,180,84,4878,0,-1,0,0,-1,400,56.0,29988.0,81.28,81.17,-1,
 438093,-446,66,8172,-20,14,31,9822,4,-2,5168,-1,182,111,4878,0,-1,0,0,-1,400,56.0,30005.0,81.39,81.06,-1,
 438113,-448,38,8210,-17,11,25,9823,1,0,5168,4,180,88,4878,0,-1,0,0,-1,400,56.0,30022.0,81.5,81.06,-1,
 438133,-432,74,8170,-14,13,26,9821,-4,-2,5168,2,179,94,4879,0,-1,0,0,-1,400,56.0,30038.0,81.5,80.95,-1,
 438153,-374,78,8174,-15,19,26,9821,2,6,5160,2,179,86,4879,0,-1,0,0,-1,400,56.0,30071.0,81.39,81.39,-1,
 438173,-436,68,8174,-15,18,26,9822,1,0,5176,3,178,72,4878,0,-1,0,0,-1,400,56.0,30088.0,81.39,81.5,-1,
 438183,-388,60,8178,-14,15,27,9821,-6,8,5160,2,182,94,4879,0,-1,0,0,-1,400,56.0,30088.0,81.39,81.5,-1,
 438193,-446,62,8174,-19,13,28,9822,3,2,5176,0,183,114,4878,0,-1,0,0,-1,400,56.0,30105.0,81.5,81.17,-1,
 438203,-406,44,8178,-15,18,29,9822,2,4,5160,2,182,105,4879,0,-1,0,0,-1,400,56.0,30121.0,81.5,81.17,-1,
 438233,-420,74,8148,-16,16,26,9822,0,-6,5168,3,179,73,4878,0,-1,0,0,-1,400,56.0,30137.0,81.39,81.17,-1,
 438243,-432,62,8170,-18,13,26,9822,4,2,5176,1,179,72,4878,0,-1,0,0,-1,400,56.0,30155.0,81.28,81.17,-1,
 438263,-430,70,8168,-13,16,24,9822,0,-3,5160,0,182,50,4878,0,-1,0,0,-1,400,56.0,30171.0,81.28,81.06,-1,
 438273,-398,86,8158,-17,11,23,9822,0,-1,5176,4,180,25,4878,0,-1,0,0,-1,400,56.0,30188.0,81.17,81.17,-1,
 438293,-422,84,8126,-16,13,25,9822,1,-1,5168,1,176,14,4878,0,-1,0,0,-1,400,56.0,30204.0,81.06,81.28,-1,
 438303,-458,48,8184,-16,15,30,9821,2,-2,5160,3,179,55,4878,0,-1,0,0,-1,400,56.0,30221.0,80.95,81.17,-1,
 438333,-400,74,8178,-19,17,22,9822,9,4,5168,7,181,125,4878,0,-1,0,0,-1,400,56.0,30238.0,80.84,81.06,-1,
 438343,-424,60,8192,-14,19,26,9821,-3,-1,5168,2,180,103,4878,0,-1,0,0,-1,400,56.0,30254.0,80.73,81.06,-1,
 438363,-408,18,8172,-16,14,23,9820,-8,4,5160,5,177,61,4878,0,-1,0,0,-1,400,56.0,30271.0,80.73,80.84,-1,
 438383,-424,62,8158,-14,12,28,9822,3,2,5168,3,178,59,4879,0,-1,0,0,-1,400,56.0,30304.0,80.73,80.73,-1,
 438413,-422,46,8170,-16,10,28,9821,2,1,5160,0,179,114,4878,0,-1,0,0,-1,400,56.0,30321.0,80.73,80.84,-1,
 438443,-418,64,8170,-20,11,23,9822,4,-1,5168,2,180,82,4878,0,-1,0,0,-1,400,56.0,30353.0,80.84,80.62,-1,
 438463,-412,66,8164,-16,16,25,9822,4,-3,5160,3,176,36,4878,0,-1,0,0,-1,400,56.0,30371.0,80.95,80.73,-1,
 438483,-432,42,8170,-12,15,23,9822,7,4,5176,1,177,59,4879,0,-1,0,0,-1,400,56.0,30387.0,80.95,80.84,-1,
 438493,-450,50,8162,-19,15,24,9820,-3,-1,5160,1,176,66,4879,0,-1,0,0,-1,400,56.0,30404.0,80.95,80.84,-1,
 438513,-436,70,8174,-19,17,22,9822,-3,-3,5168,5,179,83,4878,0,-1,0,0,-1,400,56.0,30420.0,80.95,80.84,-1,
 438523,-452,50,8168,-16,15,25,9820,-9,2,5168,0,184,100,4878,0,-1,0,0,-1,400,56.0,30436.0,81.06,80.84,-1,
 438543,-448,92,8156,-20,14,24,9821,-6,-2,5168,4,179,69,4878,0,-1,0,0,-1,400,56.0,30454.0,81.06,80.84,-1,
 438563,-394,84,8170,-17,15,24,9822,4,2,5168,2,184,67,4879,0,-1,0,0,-1,400,56.0,30470.0,81.06,80.73,-1,
 438573,-418,34,8166,-19,18,23,9822,0,0,5176,4,181,70,4879,0,-1,0,0,-1,400,56.0,30487.0,81.06,80.73,-1,
 438593,-400,34,8150,-15,21,26,9822,6,-1,5168,0,181,73,4878,0,-1,0,0,-1,400,56.0,30503.0,81.06,80.73,-1,
 438613,-432,10,8188,-14,10,27,9822,-3,-1,5160,4,176,44,4878,0,-1,0,0,-1,400,56.0,30520.0,81.06,80.62,-1,
 438623,-424,66,8192,-15,18,26,9822,7,2,5176,2,175,57,4879,0,-1,0,0,-1,400,56.0,30537.0,81.06,80.73,-1,
 438643,-506,72,8100,-18,15,23,9821,4,-3,5168,-1,175,67,4878,0,-1,0,0,-1,400,56.0,30553.0,81.39,80.62,-1,
 438663,-402,68,8036,-16,13,28,9821,-1,-2,5168,5,175,84,4879,0,-1,0,0,-1,400,56.0,30570.0,81.28,80.84,-1,
 438683,-446,52,8140,-16,16,25,9822,0,0,5168,5,177,71,4880,0,-1,0,0,-1,400,56.0,30586.0,81.28,81.06,-1,
 438693,-430,50,8190,-19,16,23,9822,2,-1,5160,1,180,79,4879,0,-1,0,0,-1,400,56.0,30603.0,81.28,81.5,-1,
 438713,-396,50,8160,-18,26,21,9821,-8,-3,5160,4,187,57,4878,0,-1,0,0,-1,400,56.0,30620.0,81.17,81.5,-1,
 438723,-480,50,8130,-17,8,25,9822,-3,-1,5168,5,186,43,4878,0,-1,0,0,-1,400,56.0,30636.0,81.28,81.5,-1,
 438743,-516,40,8088,-16,8,28,9822,-1,3,5160,0,176,76,4879,0,-1,0,0,-1,400,56.0,30653.0,81.5,81.61,-1,
 438763,-386,72,8178,-16,15,28,9822,-3,-1,5160,2,175,75,4879,0,-1,0,0,-1,400,56.0,30670.0,81.5,81.5,-1,
 438773,-448,84,8138,-19,7,26,9822,-1,0,5168,4,178,105,4879,0,-1,0,0,-1,400,56.0,30686.0,81.95,81.61,-1,
 438783,-492,74,8136,-16,9,25,9822,-1,-3,5168,0,176,86,4879,0,-1,0,0,-1,400,56.0,30703.0,81.84,81.5,-1,
 438813,-428,48,8118,-18,19,27,9822,3,-1,5168,3,178,45,4878,0,-1,0,0,-1,400,56.0,30719.0,81.61,81.5,-1,
 438823,-396,78,8156,-13,9,24,9821,0,0,5160,2,185,68,4878,0,-1,0,0,-1,400,56.0,30735.0,81.5,81.5,-1,
 438843,-402,50,8182,-16,13,26,9821,0,-4,5168,1,184,80,4879,0,-1,0,0,-1,400,56.0,30753.0,81.39,81.61,-1,
 438853,-428,60,8156,-14,15,22,9820,-5,-1,5160,1,185,82,4880,0,-1,0,0,-1,400,56.0,30769.0,81.39,81.73,-1,
 438873,-430,80,8178,-20,8,26,9822,-5,0,5160,5,175,66,4879,0,-1,0,0,-1,400,56.0,30786.0,81.39,81.73,-1,
 438893,-426,38,8142,-14,16,26,9821,1,-2,5160,1,179,87,4879,0,-1,0,0,-1,400,56.0,30802.0,81.5,81.61,-1,
 438923,-396,44,8196,-18,13,24,9823,4,2,5160,4,179,92,4878,0,-1,0,0,-1,400,56.0,30836.0,81.5,81.73,-1,
 438933,-410,78,8172,-19,12,23,9821,-5,-4,5168,4,183,92,4879,0,-1,0,0,-1,400,56.0,30852.0,81.39,81.73,-1,
 438943,-382,74,8166,-15,18,29,9821,1,0,5168,0,184,88,4879,0,-1,0,0,-1,400,56.0,30869.0,81.39,81.61,-1,
 438973,-420,56,8172,-16,11,28,9823,1,0,5160,3,175,56,4879,0,-1,0,0,-1,400,56.0,30885.0,81.28,81.61,-1,
 438993,-424,82,8162,-15,15,27,9822,1,-6,5160,0,183,70,4878,0,-1,0,0,-1,400,56.0,30902.0,81.39,81.61,-1,
 439003,-422,64,8170,-17,19,27,9822,-3,0,5160,2,182,62,4878,0,-1,0,0,-1,400,56.0,30919.0,81.39,81.73,-1,
 439033,-386,82,8162,-16,13,25,9822,5,-6,5176,4,178,46,4879,0,-1,0,0,-1,400,56.0,30952.0,81.5,81.73,-1,
 439053,-424,48,8162,-18,14,29,9821,-5,-2,5168,0,179,58,4879,0,-1,0,0,-1,400,56.0,30969.0,81.73,81.73,-1,
 439073,-422,48,8182,-14,14,24,9821,-7,1,5160,2,180,71,4878,0,-1,0,0,-1,400,56.0,30985.0,81.73,81.61,-1,
 439093,-406,32,8158,-14,11,27,9821,-2,-2,5168,2,177,41,4878,0,-1,0,0,-1,400,56.0,31002.0,81.73,81.61,-1,
 439103,-420,72,8158,-14,9,20,9821,-3,-2,5160,0,179,28,4878,0,-1,0,0,-1,400,56.0,31018.0,81.73,81.61,-1,
 439113,-408,82,8156,-19,16,27,9820,0,3,5160,1,181,45,4879,0,-1,0,0,-1,400,56.0,31034.0,81.61,81.61,-1,
 439143,-404,58,8170,-20,13,27,9823,9,1,5168,4,181,52,4879,0,-1,0,0,-1,400,56.0,31052.0,81.61,81.61,-1,
 439153,-438,68,8162,-16,17,29,9821,-1,-5,5160,2,184,48,4879,0,-1,0,0,-1,400,56.0,31068.0,81.61,81.5,-1,
 439173,-426,48,8118,-21,13,25,9822,8,2,5168,6,185,96,4879,0,-1,0,0,-1,400,56.0,31085.0,81.61,81.5,-1,
 439193,-532,264,8144,-40,-8,28,9822,2,0,5168,4,193,81,4879,0,-1,0,0,-1,400,56.0,31101.0,81.39,81.39,-1,
 439213,-612,138,8278,-16,1,24,9822,2,1,5160,2,178,78,4879,0,-1,0,0,-1,400,56.0,31118.0,81.28,81.39,-1,
 439223,-370,66,8178,-13,25,32,9821,-5,-4,5160,5,178,77,4878,0,-1,0,0,-1,400,56.0,31135.0,81.28,81.5,-1,
 439243,-478,74,8128,-12,9,26,9822,4,-1,5168,2,181,56,4879,0,-1,0,0,-1,400,56.0,31151.0,81.28,81.61,-1,
 439263,-292,24,8150,-17,18,24,9821,-8,-2,5168,1,179,83,4878,0,-1,0,0,-1,400,56.0,31168.0,81.28,81.61,-1,
 439273,-412,54,8168,-13,9,26,9820,-4,-1,5160,4,179,74,4878,0,-1,0,0,-1,400,56.0,31184.0,81.28,81.5,-1,
 439293,-438,30,8156,-16,25,24,9821,-3,2,5168,3,179,110,4879,0,-1,0,0,-1,400,56.0,31201.0,81.39,81.61,-1,
 439303,-434,40,8156,-15,8,27,9821,-5,0,5152,1,177,90,4880,0,-1,0,0,-1,400,56.0,31218.0,81.5,81.5,-1,
 439323,-448,80,8154,-16,15,24,9821,-3,-2,5168,4,176,43,4879,0,-1,0,0,-1,400,56.0,31234.0,81.84,81.61,-1,
 439333,-414,40,8174,-16,15,25,9822,2,1,5176,5,182,79,4880,0,-1,0,0,-1,400,56.0,31251.0,81.73,81.5,-1,
 439343,-432,84,8164,-19,12,30,9822,0,1,5168,4,178,54,4879,0,-1,0,0,-1,400,56.0,31268.0,81.5,81.28,-1,
 439373,-452,66,8188,-16,18,27,9822,3,-3,5160,3,189,95,4879,0,-1,0,0,-1,400,56.0,31284.0,81.39,81.17,-1,
 439393,-410,32,8168,-16,17,31,9822,-3,0,5160,2,188,121,4879,0,-1,0,0,-1,400,56.0,31301.0,81.39,81.17,-1,
 439403,-416,72,8162,-20,14,20,9821,-5,2,5152,1,187,112,4878,0,-1,0,0,-1,400,56.0,31317.0,81.39,81.17,-1,
 439433,-346,44,8214,-16,13,28,9822,-1,2,5176,3,171,61,4879,0,-1,0,0,-1,400,56.0,31351.0,81.39,81.28,-1,
 439453,-360,46,8180,-17,15,27,9821,4,1,5152,0,176,54,4879,0,-1,0,0,-1,400,56.0,31367.0,81.5,81.28,-1,
 439473,-446,28,8126,-13,17,27,9822,0,-2,5160,3,179,86,4878,0,-1,0,0,-1,400,56.0,31384.0,81.73,81.39,-1,
 439493,-416,56,8286,-9,19,24,9821,-8,-2,5168,4,180,61,4879,0,-1,0,0,-1,400,56.0,31400.0,81.95,81.39,-1,
 439503,-388,80,8224,-14,17,25,9821,-2,-1,5144,0,181,61,4878,0,-1,0,0,-1,400,56.0,31417.0,82.06,81.39,-1,
 439523,-378,50,8194,-12,17,27,9822,1,5,5168,7,180,87,4879,0,-1,0,0,-1,400,56.0,31434.0,82.06,81.39,-1,
 439543,-392,66,8166,-14,18,25,9821,2,0,5168,5,181,78,4878,0,-1,0,0,-1,400,56.0,31450.0,82.06,81.28,-1,
 439563,-440,30,8132,-18,15,27,9821,0,1,5176,0,177,74,4878,0,-1,0,0,-1,400,56.0,31467.0,82.06,81.28,-1,
 439573,-404,82,8172,-14,17,30,9822,5,-1,5168,2,179,99,4879,0,-1,0,0,-1,400,56.0,31483.0,81.95,81.39,-1,
 439583,-426,58,8164,-14,19,25,9821,0,3,5168,0,180,97,4878,0,-1,0,0,-1,400,56.0,31500.0,81.95,81.17,-1,
 439613,-390,58,8178,-14,19,28,9822,5,4,5176,5,176,87,4878,0,-1,0,0,-1,400,56.0,31517.0,81.73,81.17,-1,
 439623,-380,58,8162,-14,18,23,9821,-8,2,5160,6,178,87,4879,0,-1,0,0,-1,400,56.0,31533.0,81.61,81.28,-1,
 439633,-426,58,8162,-23,9,28,9822,3,2,5168,0,177,56,4878,0,-1,0,0,-1,400,56.0,31567.0,81.61,81.17,-1,
 439643,-426,58,8158,-12,8,28,9820,-6,-3,5160,4,181,59,4878,0,-1,0,0,-1,400,56.0,31583.0,81.5,81.06,-1,
 439683,-416,50,8190,-14,10,30,9822,-2,2,5160,2,175,51,4878,0,-1,0,0,-1,400,56.0,31600.0,81.39,81.17,-1,
 439703,-414,34,8184,-17,18,24,9821,-3,-1,5160,3,173,60,4878,0,-1,0,0,-1,400,56.0,31616.0,81.39,81.06,-1,
 439723,-418,52,8182,-13,19,27,9821,-5,2,5168,4,186,133,4879,0,-1,0,0,-1,400,56.0,31632.0,81.28,81.17,-1,
 439743,-446,70,8156,-16,16,25,9822,-7,0,5168,3,188,142,4879,0,-1,0,0,-1,400,56.0,31650.0,81.28,81.17,-1,
 439753,-436,46,8192,-17,9,30,9821,-1,-4,5152,4,181,84,4878,0,-1,0,0,-1,400,56.0,31666.0,81.28,81.17,-1,
 439773,-452,46,8164,-15,17,32,9822,0,1,5168,4,178,67,4879,0,-1,0,0,-1,400,56.0,31683.0,81.28,81.06,-1,
 439793,-442,82,8190,-16,15,24,9822,8,0,5160,2,182,55,4878,0,-1,0,0,-1,400,56.0,31699.0,81.28,81.06,-1,
 439803,-430,56,8164,-12,11,30,9822,1,1,5152,3,180,47,4878,0,-1,0,0,-1,400,56.0,31716.0,81.17,81.06,-1,
 439823,-432,50,8164,-19,14,28,9821,0,-1,5160,5,186,71,4878,0,-1,0,0,-1,400,56.0,31733.0,81.17,80.95,-1,
 439843,-446,46,8220,-15,8,25,9822,3,-1,5168,1,183,79,4878,0,-1,0,0,-1,400,56.0,31749.0,81.06,80.84,-1,
 439863,-442,88,8184,-15,7,27,9822,-1,0,5176,5,180,74,4879,0,-1,0,0,-1,400,56.0,31766.0,81.06,80.73,-1,
 439873,-392,68,8184,-14,13,25,9820,-1,-2,5168,3,179,77,4879,0,-1,0,0,-1,400,56.0,31799.0,81.28,80.73,-1,
 439893,-376,76,8184,-17,19,29,9821,0,-1,5168,3,179,74,4879,0,-1,0,0,-1,400,56.0,31816.0,81.17,80.73,-1,
 439923,-416,50,8210,-17,12,25,9821,2,2,5168,2,181,86,4878,0,-1,0,0,-1,400,56.0,31832.0,81.06,80.73,-1,
 439943,-414,80,8164,-16,17,25,9821,0,-4,5168,3,179,75,4879,0,-1,0,0,-1,400,56.0,31849.0,81.06,80.84,-1,
 439953,-548,108,8050,-18,8,30,9821,-3,4,5152,1,180,58,4878,0,-1,0,0,-1,400,56.0,31866.0,81.17,80.95,-1,
 439963,-480,66,8180,-21,2,26,9823,2,0,5168,2,184,73,4878,0,-1,0,0,-1,400,56.0,31882.0,81.06,80.95,-1,
 439993,-420,48,8136,-22,9,27,9821,1,-1,5168,2,179,59,4878,0,-1,0,0,-1,400,56.0,31899.0,80.95,81.06,-1,
 440003,-374,48,8172,-20,18,25,9822,3,1,5168,6,179,46,4879,0,-1,0,0,-1,400,56.0,31915.0,80.84,81.06,-1,
 440023,-412,40,8168,-17,12,27,9822,5,3,5168,4,179,74,4879,0,-1,0,0,-1,400,56.0,31931.0,80.73,81.06,-1,
 440033,-422,46,8186,-11,16,22,9821,-3,-2,5160,0,179,67,4879,0,-1,0,0,-1,400,56.0,31949.0,80.84,81.06,-1,
 440053,-426,86,8176,-16,17,28,9822,2,2,5168,2,177,55,4878,0,-1,0,0,-1,400,56.0,31965.0,80.73,81.17,-1,
 440073,-388,44,8234,-14,13,30,9821,-1,2,5168,6,173,33,4878,0,-1,0,0,-1,400,56.0,31982.0,80.73,81.17,-1,
 440083,-324,22,8164,-11,22,22,9822,4,8,5168,0,174,35,4879,0,-1,0,0,-1,400,56.0,31998.0,81.17,81.28,-1,
 440103,-496,124,8164,-30,0,25,9822,1,-3,5168,5,179,44,4879,0,-1,0,0,-1,400,56.0,32015.0,81.61,81.28,-1,
 440123,-288,0,8162,-14,16,29,9822,7,5,5168,2,182,62,4879,0,-1,0,0,-1,400,56.0,32048.0,81.17,81.39,-1,
 440153,-504,94,8094,-19,18,27,9822,-3,0,5168,2,184,73,4878,0,-1,0,0,-1,400,56.0,32065.0,81.28,81.28,-1,
 440173,-424,84,8148,-15,7,25,9822,-5,2,5168,5,187,88,4879,0,-1,0,0,-1,400,56.0,32081.0,81.17,81.28,-1,
 440193,-394,64,8138,-15,16,24,9822,3,-1,5168,5,184,55,4879,0,-1,0,0,-1,400,56.0,32098.0,81.06,81.17,-1,
 440203,-416,60,8178,-15,13,31,9822,3,4,5168,0,182,45,4878,0,-1,0,0,-1,400,56.0,32115.0,81.06,81.17,-1,
 440223,-404,54,8164,-18,13,27,9821,-3,0,5168,5,180,41,4879,0,-1,0,0,-1,400,56.0,32131.0,81.06,81.39,-1,
 440233,-414,78,8154,-13,17,26,9821,-3,0,5168,0,176,14,4879,0,-1,0,0,-1,400,56.0,32148.0,81.06,81.39,-1,
 440253,-424,70,8158,-18,15,28,9821,0,0,5168,4,174,35,4879,0,-1,0,0,-1,400,56.0,32165.0,81.06,81.39,-1,
 440263,-442,36,8160,-15,15,26,9821,-6,-2,5160,4,178,46,4879,0,-1,0,0,-1,400,56.0,32181.0,81.06,81.61,-1,
 440273,-410,76,8128,-15,17,31,9822,2,-3,5168,7,179,20,4879,0,-1,0,0,-1,400,56.0,32230.0,81.17,81.95,-1,
 440283,-406,64,8114,-13,14,27,9820,-9,1,5160,1,177,18,4879,0,-1,0,0,-1,400,56.0,32264.0,81.61,81.95,-1,
 440343,-438,62,8068,-16,4,25,9821,-2,1,5168,0,180,82,4878,0,-1,0,0,-1,400,56.0,32281.0,81.84,81.95,-1,
 440363,-390,64,8198,-15,16,25,9822,-1,4,5168,-2,178,69,4879,0,-1,0,0,-1,400,56.0,32297.0,81.95,81.95,-1,
 440403,-442,42,8172,-18,18,27,9821,-1,-1,5160,2,190,111,4879,0,-1,0,0,-1,400,56.0,32313.0,81.84,81.95,-1,
 440423,-470,88,8084,-17,14,28,9821,0,-1,5168,2,184,78,4880,0,-1,0,0,-1,400,56.0,32331.0,82.06,82.06,-1,
 440443,-418,70,8160,-15,14,25,9821,3,5,5176,4,181,67,4878,0,-1,0,0,-1,400,56.0,32347.0,82.29,82.06,-1,
 440453,-462,78,8142,-18,13,23,9822,7,2,5160,2,181,64,4878,0,-1,0,0,-1,400,56.0,32364.0,82.29,82.06,-1,
 440473,-408,66,8190,-17,10,25,9821,0,0,5160,1,182,96,4879,0,-1,0,0,-1,400,56.0,32380.0,82.4,81.84,-1,
 440483,-400,78,8170,-19,15,28,9822,3,-3,5160,3,186,136,4879,0,-1,0,0,-1,400,56.0,32397.0,82.4,81.95,-1,
 440503,-384,72,8158,-13,18,31,9821,0,-5,5168,3,182,103,4879,0,-1,0,0,-1,400,56.0,32414.0,82.29,82.18,-1,
 440523,-186,-126,8200,-7,14,-53,9822,5,0,5168,6,181,67,4879,0,-1,0,0,-1,400,56.0,32430.0,82.29,82.18,-1,
 440533,220,-464,8146,-4,2,-254,9822,-2,4,5168,6,179,57,4879,0,-1,0,0,-1,400,56.0,32447.0,82.29,82.29,-1,
 440553,-556,-252,8526,3,-11,-317,9820,-5,3,5168,0,177,52,4879,0,-1,0,0,-1,400,56.0,32463.0,82.4,82.4,-1,
 440573,-654,432,8292,-18,16,-67,9821,0,3,5168,3,181,45,4879,0,-1,0,0,-1,400,56.0,32480.0,82.52,82.52,-1,
 440583,-626,354,8162,-14,14,-66,9822,2,5,5168,0,176,19,4879,0,-1,0,0,-1,400,56.0,32497.0,82.52,82.52,-1,
 440613,-742,-86,8334,106,-427,-24,9822,4,-1,5168,6,181,57,4878,0,-1,0,0,-1,400,56.0,32529.0,82.4,82.63,-1,
