State time, Accel X, Accel Y, Accel Z, Gyro X, Gyro Y, Gyro Z, Encoder angle, Encoder velocity, Encoder acceleration, Motor voltage, Motor current, Battery voltage, Battery current, Ankle angle, Ankle vel, Percent Gait, Heelstrike Armed, Segmentation Trigger, Expected Duration, Current Command, Torque Command, Soft Sensor Time, Hip Soft Sensor, Knee Soft Sensor, MHE Percent Gait, 
 441335,106,-336,-8302,-14,-13,43,325,-9,0,5168,3,189,64,2457,0,-1,0,0,-1,400,56.0,31034.0,81.39,82.18,-1,
 441345,110,-332,-8314,-17,-51,42,327,5,-3,5168,2,187,46,2457,0,-1,0,0,-1,400,56.0,31052.0,81.39,82.06,-1,
 441365,84,-310,-8312,-18,-78,38,325,-3,1,5168,1,185,69,2456,0,-1,0,0,-1,400,56.0,31068.0,81.28,82.18,-1,
 441385,92,-352,-8316,-17,-43,37,326,4,0,5168,-1,190,92,2456,0,-1,0,0,-1,400,56.0,31085.0,81.28,82.18,-1,
 441405,142,-474,-8170,-9,-12,37,325,0,5,5168,-3,185,56,2456,0,-1,0,0,-1,400,56.0,31101.0,81.39,82.18,-1,
 441415,90,-178,-8362,-19,-14,38,326,0,-1,5168,0,188,75,2457,0,-1,0,0,-1,400,56.0,31118.0,81.39,82.06,-1,
 441425,76,-440,-8486,-11,-26,44,325,7,2,5160,0,189,75,2457,0,-1,0,0,-1,400,56.0,31135.0,81.39,82.06,-1,
 441435,64,-232,-8290,-18,-32,38,326,-1,-2,5152,2,190,55,2457,0,-1,0,0,-1,400,56.0,31151.0,81.28,82.06,-1,
 441455,36,-326,-8258,-12,-46,44,326,4,1,5160,-1,184,53,2457,0,-1,0,0,-1,400,56.0,31168.0,81.17,82.06,-1,
 441465,84,-362,-8300,-17,-46,40,326,12,1,5168,6,184,68,2457,0,-1,0,0,-1,400,56.0,31168.0,81.17,82.06,-1,
 441485,118,-298,-8308,-15,-38,36,325,1,8,5168,2,188,85,2457,0,-1,0,0,-1,400,56.0,31184.0,81.39,82.06,-1,
 441505,90,-326,-8290,-16,-32,40,326,3,-2,5160,0,187,92,2456,0,-1,0,0,-1,400,56.0,31201.0,81.5,82.06,-1,
 441525,80,-368,-8302,-14,-54,43,326,0,1,5160,0,189,66,2457,0,-1,0,0,-1,400,56.0,31218.0,81.5,82.18,-1,
 441555,78,-342,-8288,-17,-51,36,325,-4,-3,5160,0,186,50,2457,0,-1,0,0,-1,400,56.0,31251.0,81.5,82.18,-1,
 441575,102,-342,-8316,-12,-18,40,326,-4,-1,5160,-1,184,41,2456,0,-1,0,0,-1,400,56.0,31268.0,81.39,82.06,-1,
 441585,88,-328,-8304,-12,8,38,326,0,0,5168,0,184,57,2458,0,-1,0,0,-1,400,56.0,31284.0,81.28,82.06,-1,
 441605,104,-334,-8260,-18,-20,41,327,5,-2,5160,-2,183,62,2457,0,-1,0,0,-1,400,56.0,31317.0,81.28,82.06,-1,
 441635,134,-340,-8108,-32,-105,41,326,-3,-3,5168,0,190,87,2458,0,-1,0,0,-1,400,56.0,31333.0,81.06,82.06,-1,
 441645,70,-404,-8310,-10,-84,39,325,0,4,5160,1,191,94,2457,0,-1,0,0,-1,400,56.0,31351.0,80.95,82.06,-1,
 441665,72,-340,-8282,-16,15,41,326,2,-1,5168,3,187,93,2457,0,-1,0,0,-1,400,56.0,31367.0,80.84,82.06,-1,
 441685,116,-386,-8288,-5,-1,41,325,-7,-1,5168,0,186,59,2456,0,-1,0,0,-1,400,56.0,31384.0,80.95,82.18,-1,
 441705,116,-346,-8300,-21,-62,40,326,6,0,5160,-2,187,59,2458,0,-1,0,0,-1,400,56.0,31400.0,80.95,82.29,-1,
 441735,68,-354,-8288,-22,-59,41,325,0,-4,5168,1,185,43,2457,0,-1,0,0,-1,400,56.0,31434.0,81.39,82.29,-1,
 441745,96,-364,-8314,-27,-36,41,325,-1,-3,5168,-2,186,49,2456,0,-1,0,0,-1,400,56.0,31450.0,81.17,82.29,-1,
 441755,86,-320,-8292,-18,-26,38,325,-3,2,5152,0,192,59,2457,0,-1,0,0,-1,400,56.0,31467.0,81.17,82.4,-1,
 441775,102,-338,-8292,-17,-35,38,327,6,2,5168,-3,194,27,2458,0,-1,0,0,-1,400,56.0,31483.0,81.17,82.4,-1,
 441805,86,-320,-8288,-23,-57,39,325,0,0,5152,-2,188,61,2457,0,-1,0,0,-1,400,56.0,31500.0,81.28,82.18,-1,
 441815,72,-320,-8316,-15,-60,39,327,7,6,5168,4,188,64,2457,0,-1,0,0,-1,400,56.0,31517.0,81.17,82.18,-1,
 441835,78,-348,-8296,-13,-27,40,326,0,2,5160,0,195,79,2458,0,-1,0,0,-1,400,56.0,31533.0,81.06,82.18,-1,
 441855,114,-318,-8300,-11,-12,41,325,5,0,5160,1,191,63,2457,0,-1,0,0,-1,400,56.0,31550.0,81.06,82.29,-1,
 441865,100,-330,-8290,-19,-25,37,326,1,5,5168,0,188,55,2458,0,-1,0,0,-1,400,56.0,31600.0,80.95,82.18,-1,
 441885,108,-332,-8276,-20,-57,40,325,-7,-1,5160,-1,187,71,2458,0,-1,0,0,-1,400,56.0,31616.0,80.84,82.18,-1,
 441925,92,-358,-8288,-15,-33,41,325,-4,0,5160,-1,184,77,2458,0,-1,0,0,-1,400,56.0,31632.0,80.84,82.06,-1,
 441935,86,-354,-8298,-16,-29,38,326,-4,2,5160,-2,188,74,2458,0,-1,0,0,-1,400,56.0,31650.0,80.84,82.06,-1,
 441955,90,-380,-8306,-20,-44,40,327,6,7,5160,0,190,59,2458,0,-1,0,0,-1,400,56.0,31666.0,80.84,81.95,-1,
 441985,78,-334,-8266,-20,-23,38,326,5,3,5160,0,187,54,2457,0,-1,0,0,-1,400,56.0,31683.0,80.73,81.95,-1,
 441995,96,-342,-8288,-21,-28,39,324,-6,4,5168,-1,188,66,2457,0,-1,0,0,-1,400,56.0,31699.0,80.62,81.95,-1,
 442015,100,-350,-8258,-23,-74,38,326,5,5,5168,-1,182,54,2457,0,-1,0,0,-1,400,56.0,31716.0,80.62,81.95,-1,
 442035,106,-326,-8274,-25,-109,36,325,1,-3,5160,1,182,58,2457,0,-1,0,0,-1,400,56.0,31733.0,80.51,81.84,-1,
 442045,56,-340,-8290,-36,-95,42,325,-1,1,5168,-2,184,60,2458,0,-1,0,0,-1,400,56.0,31766.0,80.4,81.95,-1,
 442085,108,-346,-8278,-14,-8,38,325,4,0,5160,2,187,42,2457,0,-1,0,0,-1,400,56.0,31782.0,80.29,81.84,-1,
 442105,104,-362,-8242,-10,-4,39,325,3,-1,5160,1,192,75,2457,0,-1,0,0,-1,400,56.0,31799.0,80.19,81.84,-1,
 442115,110,-320,-8266,-11,-5,41,325,8,1,5160,3,192,64,2457,0,-1,0,0,-1,400,56.0,31816.0,80.19,81.84,-1,
 442125,78,-360,-8356,-9,12,38,325,-1,4,5168,-2,193,50,2457,0,-1,0,0,-1,400,56.0,31832.0,80.08,81.84,-1,
 442145,130,-356,-8248,-16,-14,45,325,-5,4,5168,3,188,55,2457,0,-1,0,0,-1,400,56.0,31849.0,80.08,81.84,-1,
 442165,84,-172,-8330,8,-33,43,325,3,-2,5168,-1,184,65,2456,0,-1,0,0,-1,400,56.0,31866.0,80.08,81.84,-1,
 442185,80,-314,-8282,-22,12,39,325,0,1,5160,0,184,63,2457,0,-1,0,0,-1,400,56.0,31882.0,80.19,81.84,-1,
 442195,146,-262,-8392,-13,-2,39,324,-5,3,5160,3,184,53,2456,0,-1,0,0,-1,400,56.0,31899.0,80.19,81.84,-1,
 442205,120,-324,-8492,1,-18,42,326,0,1,5160,-5,184,39,2458,0,-1,0,0,-1,400,56.0,31915.0,80.19,81.84,-1,
 442235,82,-352,-8326,1,2,50,327,8,6,5160,-1,185,71,2457,0,-1,0,0,-1,400,56.0,31931.0,80.29,81.84,-1,
 442245,90,-338,-8336,-21,-7,30,326,4,6,5168,0,187,65,2457,0,-1,0,0,-1,400,56.0,31949.0,80.4,81.95,-1,
 442265,82,-360,-8268,-9,-66,37,325,0,0,5160,6,187,85,2456,0,-1,0,0,-1,400,56.0,31965.0,80.4,81.95,-1,
 442275,136,-348,-8202,-25,-79,39,324,-4,2,5160,-4,186,93,2457,0,-1,0,0,-1,400,56.0,31982.0,80.62,81.84,-1,
 442295,110,-368,-8244,-42,-130,44,324,-11,-1,5160,0,185,45,2457,0,-1,0,0,-1,400,56.0,31998.0,80.84,81.95,-1,
 442315,78,-356,-8268,-21,-126,43,324,-3,2,5160,-1,191,88,2456,0,-1,0,0,-1,400,56.0,32015.0,81.06,82.06,-1,
 442335,62,-372,-8324,-21,-10,39,325,-2,3,5160,-2,190,76,2457,0,-1,0,0,-1,400,56.0,32032.0,81.06,82.06,-1,
 442355,118,-326,-8256,-15,8,39,326,0,1,5176,-2,188,85,2458,0,-1,0,0,-1,400,56.0,32048.0,81.06,82.06,-1,
 442365,80,-332,-8296,-17,-42,38,325,-2,0,5160,3,184,62,2457,0,-1,0,0,-1,400,56.0,32065.0,81.06,82.18,-1,
 442375,104,-320,-8338,-17,-63,36,325,0,-1,5168,-2,176,32,2457,0,-1,0,0,-1,400,56.0,32081.0,81.06,82.18,-1,
 442385,92,-332,-8272,-24,-85,43,325,-3,-5,5160,5,179,37,2458,0,-1,0,0,-1,400,56.0,32098.0,80.95,82.18,-1,
 442395,118,-352,-8274,-33,-105,39,326,0,0,5168,3,180,62,2456,0,-1,0,0,-1,400,56.0,32115.0,80.95,82.18,-1,
 442425,78,-348,-8312,-9,-8,39,326,3,1,5160,3,192,53,2457,0,-1,0,0,-1,400,56.0,32131.0,80.95,82.18,-1,
 442455,86,-344,-8288,-15,-5,43,325,1,-3,5168,-2,182,48,2458,0,-1,0,0,-1,400,56.0,32148.0,81.06,82.18,-1,
 442485,126,-324,-8282,-20,-80,45,325,0,1,5168,-2,187,22,2456,0,-1,0,0,-1,400,56.0,32181.0,81.06,82.18,-1,
 442495,50,-350,-8298,-23,-61,38,325,3,-4,5168,1,189,30,2457,0,-1,0,0,-1,400,56.0,32198.0,81.06,82.18,-1,
 442505,108,-274,-8358,-15,-21,42,325,-2,2,5168,-2,183,-3,2458,0,-1,0,0,-1,400,56.0,32230.0,81.5,82.4,-1,
 442545,138,-382,-8360,-18,-75,43,326,5,4,5168,-1,181,23,2458,0,-1,0,0,-1,400,56.0,32248.0,81.39,82.4,-1,
 442565,96,-330,-8296,-25,-85,37,325,0,-2,5168,4,186,68,2457,0,-1,0,0,-1,400,56.0,32264.0,81.61,82.4,-1,
 442585,96,-358,-8326,-17,-51,42,325,-2,-1,5168,-2,190,43,2456,0,-1,0,0,-1,400,56.0,32281.0,81.61,82.4,-1,
 442605,68,-334,-8292,-17,-26,39,323,-9,-1,5168,-3,191,40,2457,0,-1,0,0,-1,400,56.0,32297.0,81.5,82.4,-1,
 442615,84,-330,-8296,-12,-27,41,325,-1,-1,5160,-2,191,66,2456,0,-1,0,0,-1,400,56.0,32313.0,81.5,82.4,-1,
 442635,74,-340,-8306,-12,-50,43,326,6,2,5168,0,186,38,2457,0,-1,0,0,-1,400,56.0,32331.0,81.5,82.4,-1,
 442655,98,-348,-8276,-21,-57,41,324,-3,0,5168,-1,186,50,2456,0,-1,0,0,-1,400,56.0,32347.0,81.39,82.52,-1,
 442665,80,-322,-8302,-19,-47,39,326,2,-5,5168,2,185,35,2456,0,-1,0,0,-1,400,56.0,32364.0,81.61,82.52,-1,
 442685,80,-348,-8314,-19,-36,40,326,1,-1,5168,0,187,33,2456,0,-1,0,0,-1,400,56.0,32380.0,81.61,82.52,-1,
 442695,96,-350,-8294,-20,-43,39,325,-3,-4,5168,2,187,56,2457,0,-1,0,0,-1,400,56.0,32397.0,81.5,82.52,-1,
 442715,92,-336,-8282,-16,-49,42,324,-1,1,5168,1,188,43,2457,0,-1,0,0,-1,400,56.0,32414.0,81.39,82.63,-1,
 442735,64,-346,-8282,-20,-42,40,325,-3,3,5168,1,188,27,2456,0,-1,0,0,-1,400,56.0,32430.0,81.39,82.63,-1,
 442745,74,-328,-8318,-15,-48,39,326,1,-2,5160,3,184,31,2458,0,-1,0,0,-1,400,56.0,32447.0,81.28,82.63,-1,
 442755,98,-340,-8250,-12,-50,41,325,-8,-2,5176,0,185,29,2456,0,-1,0,0,-1,400,56.0,32463.0,81.28,82.75,-1,
 442775,74,-366,-8232,-17,-54,39,325,0,1,5160,-3,189,49,2457,0,-1,0,0,-1,400,56.0,32480.0,81.39,82.75,-1,
 442795,80,-334,-8276,-21,-45,35,326,0,0,5168,1,191,69,2456,0,-1,0,0,-1,400,56.0,32497.0,81.39,82.86,-1,
 442815,64,-356,-8300,-20,-32,37,325,-5,-5,5168,2,192,76,2456,0,-1,0,0,-1,400,56.0,32513.0,81.39,82.86,-1,
 442835,92,-346,-8292,-11,-41,40,325,-4,-1,5168,-1,190,58,2456,0,-1,0,0,-1,400,56.0,32529.0,81.39,82.86,-1,
 442845,66,-344,-8192,-16,-52,42,325,2,-1,5168,3,190,46,2458,0,-1,0,0,-1,400,56.0,32547.0,81.5,82.86,-1,
 442855,82,-296,-8444,-22,-50,41,327,-2,1,5168,-2,187,39,2457,0,-1,0,0,-1,400,56.0,32563.0,81.39,82.86,-1,
 442875,84,-378,-7908,-21,-24,42,326,2,0,5160,0,182,41,2457,0,-1,0,0,-1,400,56.0,32596.0,81.39,82.86,-1,
 442885,354,-682,-7720,-22,-42,38,325,-4,-1,5168,0,183,27,2457,0,-1,0,0,-1,400,56.0,32612.0,81.5,83.09,-1,
 442915,-294,-106,-7586,-29,-75,40,327,4,5,5176,0,188,40,2457,0,-1,0,0,-1,400,56.0,32630.0,81.5,83.09,-1,
 442945,116,-368,-8334,-12,-13,42,326,7,0,5168,-3,191,73,2456,0,-1,0,0,-1,400,56.0,32646.0,81.61,83.09,-1,
 442965,-16,-364,-8302,-20,-45,37,324,-5,5,5168,3,189,81,2457,0,-1,0,0,-1,400,56.0,32663.0,81.61,83.09,-1,
 442985,114,-362,-8264,-27,-63,38,325,3,0,5168,-2,190,62,2456,0,-1,0,0,-1,400,56.0,32679.0,81.61,83.09,-1,
 442995,44,-318,-8292,-20,-52,43,326,3,0,5168,-2,191,55,2456,0,-1,0,0,-1,400,56.0,32696.0,81.73,83.09,-1,
 443015,94,-276,-8294,-15,-29,35,326,6,0,5168,0,189,85,2457,0,-1,0,0,-1,400,56.0,32713.0,81.61,83.09,-1,
 443035,112,-310,-8294,-17,-49,37,325,-2,-3,5168,-3,185,62,2456,0,-1,0,0,-1,400,56.0,32729.0,81.61,83.09,-1,
 443045,142,-378,-8138,-18,-40,33,325,-1,0,5168,0,186,75,2457,0,-1,0,0,-1,400,56.0,32746.0,81.61,83.09,-1,
 443065,154,-258,-8246,-19,-39,37,325,4,3,5168,0,188,65,2456,0,-1,0,0,-1,400,56.0,32762.0,81.61,83.09,-1,
 443075,126,-384,-8342,-17,-47,38,326,0,3,5160,-1,188,71,2456,0,-1,0,0,-1,400,56.0,32779.0,81.61,83.21,-1,
 443095,32,-318,-8280,-19,-57,47,326,2,4,5168,-5,189,52,2457,0,-1,0,0,-1,400,56.0,32796.0,81.61,83.21,-1,
 443115,56,-324,-8270,-19,-32,43,325,0,2,5168,0,189,76,2456,0,-1,0,0,-1,400,56.0,32812.0,81.61,83.21,-1,
 443125,50,-318,-8346,-16,-34,42,326,3,1,5168,1,188,80,2456,0,-1,0,0,-1,400,56.0,32829.0,81.61,83.09,-1,
 443135,66,-358,-8288,-19,-35,40,325,0,-4,5176,-2,190,58,2457,0,-1,0,0,-1,400,56.0,32846.0,81.61,83.09,-1,
 443145,142,-322,-8234,-23,-50,39,325,-4,0,5168,1,187,66,2456,0,-1,0,0,-1,400,56.0,32862.0,81.5,83.09,-1,
 443185,56,-370,-8242,-21,-40,36,326,-2,5,5168,0,183,59,2457,0,-1,0,0,-1,400,56.0,32879.0,81.61,83.09,-1,
 443195,104,-280,-8342,-23,-41,39,326,6,-1,5168,3,183,56,2456,0,-1,0,0,-1,400,56.0,32895.0,81.61,83.09,-1,
 443205,38,-358,-8326,-13,-39,40,324,-8,2,5176,3,181,55,2456,0,-1,0,0,-1,400,56.0,32911.0,81.61,82.98,-1,
 443235,90,-368,-8312,-22,-41,41,325,-7,1,5168,-1,185,68,2457,0,-1,0,0,-1,400,56.0,32929.0,81.61,82.98,-1,
 443245,100,-346,-8310,-24,-48,39,326,3,0,5168,2,187,48,2456,0,-1,0,0,-1,400,56.0,32945.0,81.61,82.98,-1,
 443265,56,-316,-8282,-19,-56,38,325,-2,0,5168,0,188,42,2457,0,-1,0,0,-1,400,56.0,32962.0,81.61,82.98,-1,
 443285,166,-312,-8182,-21,-21,35,324,-4,1,5168,0,190,60,2456,0,-1,0,0,-1,400,56.0,32978.0,81.73,83.09,-1,
 443295,172,-322,-8350,-18,-23,33,325,0,1,5160,3,190,72,2457,0,-1,0,0,-1,400,56.0,32995.0,81.73,82.98,-1,
 443315,68,-350,-8322,-23,-41,42,325,5,-2,5168,5,187,67,2456,0,-1,0,0,-1,400,56.0,33012.0,81.61,83.09,-1,
 443325,34,-350,-8266,-13,-43,40,325,3,1,5176,0,189,75,2457,0,-1,0,0,-1,400,56.0,33028.0,81.28,83.09,-1,
 443345,46,-334,-8302,-12,-6,41,326,1,-3,5168,1,192,103,2457,0,-1,0,0,-1,400,56.0,33045.0,81.17,83.09,-1,
 443365,146,-322,-8188,-13,-15,39,325,-3,5,5168,2,190,72,2456,0,-1,0,0,-1,400,56.0,33061.0,81.17,83.09,-1,
 443395,40,-244,-8306,-10,-40,41,325,-3,-1,5160,0,193,92,2457,0,-1,0,0,-1,400,56.0,33095.0,81.39,83.09,-1,
 443415,116,-318,-8282,-18,-30,38,326,-2,0,5168,0,187,83,2456,0,-1,0,0,-1,400,56.0,33111.0,81.39,82.98,-1,
 443435,66,-360,-8308,-17,-22,44,326,0,-1,5168,-2,190,62,2456,0,-1,0,0,-1,400,56.0,33128.0,81.39,82.98,-1,
 443445,88,-266,-8310,-15,-21,38,326,-3,-1,5168,4,191,51,2456,0,-1,0,0,-1,400,56.0,33145.0,81.39,82.98,-1,
 443465,62,-362,-8238,-23,-83,45,324,-6,-1,5168,1,190,84,2456,0,-1,0,0,-1,400,56.0,33161.0,81.5,82.98,-1,
 443475,76,-296,-8328,-22,-97,41,327,1,1,5160,-1,187,83,2456,0,-1,0,0,-1,400,56.0,33178.0,81.5,82.86,-1,
 443485,124,-340,-8324,-19,-81,40,326,7,0,5168,0,187,76,2456,0,-1,0,0,-1,400,56.0,33194.0,81.61,82.98,-1,
 443515,162,-440,-9256,-8,-86,42,325,2,3,5168,2,188,100,2457,0,-1,0,0,-1,400,56.0,33210.0,81.5,82.98,-1,
 443525,44,-140,-8796,-25,-71,36,325,0,3,5168,-4,185,102,2457,0,-1,0,0,-1,400,56.0,33228.0,81.5,82.98,-1,
 443555,52,-310,-8370,-10,-14,43,325,0,4,5168,-1,187,51,2456,0,-1,0,0,-1,400,56.0,33244.0,81.5,82.98,-1,
 443565,20,-250,-8474,-7,-58,43,326,2,2,5168,0,184,49,2458,0,-1,0,0,-1,400,56.0,33261.0,81.5,82.98,-1,
 443585,108,-208,-8624,-14,-16,40,326,1,-1,5168,-1,187,48,2456,0,-1,0,0,-1,400,56.0,33277.0,81.5,82.98,-1,
 443595,76,-214,-8376,-8,-11,42,325,-5,3,5168,-1,188,63,2457,0,-1,0,0,-1,400,56.0,33293.0,81.5,82.98,-1,
 443615,78,-252,-8380,-19,-29,43,325,-5,-4,5168,2,190,57,2457,0,-1,0,0,-1,400,56.0,33311.0,81.5,82.98,-1,
 443635,126,-278,-8224,-16,-30,42,325,-4,2,5168,2,193,86,2458,0,-1,0,0,-1,400,56.0,33327.0,81.5,82.98,-1,
 443645,56,-468,-8176,-14,-24,36,325,-4,-4,5168,0,188,75,2457,0,-1,0,0,-1,400,56.0,33344.0,81.61,82.98,-1,
 443665,-12,-270,-8244,-12,-50,45,326,3,-1,5168,1,183,46,2458,0,-1,0,0,-1,400,56.0,33360.0,81.61,82.98,-1,
 443685,144,-286,-8332,-23,-24,42,324,-2,-3,5168,0,185,62,2457,0,-1,0,0,-1,400,56.0,33377.0,81.61,82.98,-1,
 443695,72,-350,-8364,-12,-28,40,325,-6,-4,5168,3,186,62,2457,0,-1,0,0,-1,400,56.0,33394.0,81.73,82.98,-1,
 443715,70,-304,-8350,-17,-32,40,325,-3,-3,5160,0,184,60,2457,0,-1,0,0,-1,400,56.0,33410.0,81.73,82.98,-1,
 443735,66,-326,-8328,-15,-35,40,325,-1,4,5168,0,187,47,2457,0,-1,0,0,-1,400,56.0,33427.0,81.73,82.98,-1,
 443745,64,-414,-8268,-11,-37,39,326,0,7,5168,1,189,64,2457,0,-1,0,0,-1,400,56.0,33460.0,81.61,82.98,-1,
 443775,90,-318,-8322,-18,-34,36,326,3,4,5160,-2,185,41,2458,0,-1,0,0,-1,400,56.0,33477.0,81.61,82.98,-1,
 443785,100,-384,-8268,-14,-37,38,325,3,2,5168,1,183,44,2456,0,-1,0,0,-1,400,56.0,33509.0,81.73,82.98,-1,
 443815,76,-350,-8310,-15,-44,41,325,-1,-4,5168,0,185,55,2456,0,-1,0,0,-1,400,56.0,33527.0,81.73,83.09,-1,
 443835,46,-386,-8312,-15,-38,43,326,-3,6,5168,-2,186,51,2457,0,-1,0,0,-1,400,56.0,33543.0,81.73,83.09,-1,
 443865,80,-346,-8308,-17,-37,40,326,-1,-1,5168,3,185,41,2458,0,-1,0,0,-1,400,56.0,33560.0,81.73,83.09,-1,
 443875,98,-364,-8302,-16,-45,41,325,1,-5,5176,-2,185,26,2458,0,-1,0,0,-1,400,56.0,33576.0,81.73,83.09,-1,
 443895,88,-392,-8326,-14,-55,37,327,2,-2,5160,0,186,51,2457,0,-1,0,0,-1,400,56.0,33592.0,81.73,83.09,-1,
 443905,96,-346,-8258,-20,-55,42,326,-3,0,5168,1,185,58,2458,0,-1,0,0,-1,400,56.0,33610.0,81.73,83.09,-1,
 443915,112,-360,-8310,-21,-57,39,325,2,-2,5168,2,187,57,2457,0,-1,0,0,-1,400,56.0,33626.0,81.73,83.09,-1,
 443945,90,-332,-8312,-14,-32,39,325,2,-2,5168,3,191,38,2458,0,-1,0,0,-1,400,56.0,33643.0,81.73,83.09,-1,
 443955,58,-392,-8350,-18,-44,41,326,0,1,5160,1,189,23,2458,0,-1,0,0,-1,400,56.0,33659.0,81.73,83.09,-1,
 443985,76,-314,-8284,-21,-49,40,326,3,4,5168,-1,188,36,2458,0,-1,0,0,-1,400,56.0,33676.0,81.73,83.09,-1,
 443995,102,-346,-8276,-16,-48,40,326,0,2,5168,3,188,53,2457,0,-1,0,0,-1,400,56.0,33693.0,81.73,83.09,-1,
 444005,-172,-254,-7390,-35,-50,38,325,-2,0,5160,-2,185,44,2458,0,-1,0,0,-1,400,56.0,33709.0,81.73,83.09,-1,
 444025,98,-512,-8588,-23,-63,40,325,-2,0,5160,0,192,90,2458,0,-1,0,0,-1,400,56.0,33726.0,81.73,82.98,-1,
 444035,-140,-170,-9170,-17,-38,38,325,0,-5,5168,4,192,92,2458,0,-1,0,0,-1,400,56.0,33742.0,81.73,83.09,-1,
 444045,154,-126,-8470,-12,-24,37,325,3,-1,5168,2,188,70,2456,0,-1,0,0,-1,400,56.0,33759.0,81.73,83.09,-1,
 444055,210,-448,-8466,-9,-29,41,326,1,6,5176,0,190,69,2456,0,-1,0,0,-1,400,56.0,33776.0,81.73,83.09,-1,
 444085,50,-414,-8450,-20,-41,37,326,1,3,5168,0,190,68,2457,0,-1,0,0,-1,400,56.0,33792.0,81.84,83.09,-1,
 444105,12,-262,-8260,-14,-22,41,325,-4,3,5160,-1,184,52,2457,0,-1,0,0,-1,400,56.0,33808.0,81.73,83.09,-1,
 444125,82,-258,-8304,-13,-37,41,325,0,1,5168,-2,184,55,2456,0,-1,0,0,-1,400,56.0,33826.0,81.84,83.09,-1,
 444135,126,-352,-8318,-8,-40,41,325,-5,2,5168,1,185,70,2457,0,-1,0,0,-1,400,56.0,33842.0,81.73,83.09,-1,
 444165,72,-392,-8348,-14,-40,42,327,10,3,5168,2,188,82,2457,0,-1,0,0,-1,400,56.0,33875.0,81.73,83.09,-1,
 444195,54,-420,-8296,-18,-50,40,325,-1,-3,5168,0,191,118,2457,0,-1,0,0,-1,400,56.0,33891.0,81.73,83.09,-1,
 444205,58,-290,-8296,-17,-41,36,325,-1,-1,5160,1,190,121,2458,0,-1,0,0,-1,400,56.0,33909.0,81.84,83.09,-1,
 444235,98,-284,-8298,-14,-26,38,325,-1,1,5168,0,188,61,2457,0,-1,0,0,-1,400,56.0,33925.0,81.84,83.09,-1,
 444245,52,-360,-8342,-18,-46,38,325,-1,-4,5160,3,188,59,2456,0,-1,0,0,-1,400,56.0,33942.0,81.84,82.98,-1,
 444255,52,-238,-8320,-17,-46,39,325,0,-1,5160,-3,190,62,2457,0,-1,0,0,-1,400,56.0,33958.0,81.84,83.09,-1,
 444275,-10,-290,-8352,-15,-48,41,325,0,1,5168,-1,188,51,2456,0,-1,0,0,-1,400,56.0,33974.0,81.84,83.09,-1,
 444295,92,-348,-8322,-17,-27,40,326,3,-2,5168,4,188,31,2457,0,-1,0,0,-1,400,56.0,33992.0,81.84,83.09,-1,
 444315,114,-348,-8288,-20,-39,44,325,1,-3,5168,1,187,64,2457,0,-1,0,0,-1,400,56.0,34008.0,81.95,83.09,-1,
 444325,88,-308,-8316,-19,-31,34,327,5,-5,5176,0,188,60,2457,0,-1,0,0,-1,400,56.0,34025.0,81.95,83.09,-1,
 444345,120,-356,-8304,-13,-32,42,326,-1,0,5168,2,185,62,2457,0,-1,0,0,-1,400,56.0,34041.0,81.95,83.09,-1,
 444365,118,-334,-8302,-16,-28,41,326,3,0,5168,2,185,87,2458,0,-1,0,0,-1,400,56.0,34058.0,81.95,83.09,-1,
 444375,180,-378,-8262,-15,-23,46,326,3,-4,5168,0,189,78,2458,0,-1,0,0,-1,400,56.0,34075.0,81.95,83.09,-1,
 444395,44,-322,-8362,-14,-38,39,326,0,0,5160,0,190,76,2456,0,-1,0,0,-1,400,56.0,34091.0,82.06,83.09,-1,
 444405,126,-302,-8292,-16,-49,36,326,2,-2,5168,-3,185,66,2457,0,-1,0,0,-1,400,56.0,34107.0,81.95,83.09,-1,
 444415,96,-386,-8296,-12,-54,32,324,-5,1,5168,1,187,56,2457,0,-1,0,0,-1,400,56.0,34124.0,81.95,83.09,-1,
 444425,66,-346,-8292,-17,-62,43,325,-5,2,5168,0,187,68,2456,0,-1,0,0,-1,400,56.0,34141.0,81.95,83.09,-1,
 444465,78,-374,-8006,-26,-119,46,325,-5,3,5168,4,185,58,2458,0,-1,0,0,-1,400,56.0,34158.0,81.95,83.21,-1,
 444475,-2,-306,-8356,-19,-95,42,326,-1,-2,5168,-2,185,56,2456,0,-1,0,0,-1,400,56.0,34174.0,81.95,83.21,-1,
 444485,26,-226,-8276,-11,-44,36,326,4,-1,5168,-2,185,68,2458,0,-1,0,0,-1,400,56.0,34190.0,81.95,83.09,-1,
 444505,66,-318,-8088,-27,-72,41,326,5,-1,5160,0,185,57,2458,0,-1,0,0,-1,400,56.0,34208.0,81.84,83.09,-1,
 444525,6,-500,-8438,-13,15,37,325,2,2,5168,-2,187,65,2457,0,-1,0,0,-1,400,56.0,34224.0,81.84,83.09,-1,
 444545,132,-370,-8268,-17,-15,40,326,-1,-8,5168,2,187,64,2457,0,-1,0,0,-1,400,56.0,34241.0,81.95,83.09,-1,
 444565,50,-334,-8384,-18,-7,42,325,2,5,5168,-3,188,79,2458,0,-1,0,0,-1,400,56.0,34257.0,81.95,83.09,-1,
